# 
# Header Description:
# 
# Version: v3.1.1.2 Platform: 14 Manufacturer: samsung Model: SM-M055F GNSS Hardware Model Name: MediaTek,MT6631,MTK_MNLD_default,MNL_VER_default
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2,CalibrationAccuracy
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2,CalibrationAccuracy
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec,CalibrationAccuracy
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec,CalibrationAccuracy
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT,CalibrationAccuracy
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT,CalibrationAccuracy
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa,CalibrationAccuracy
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg,CalibrationAccuracy
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
# GameRotationVector,utcTimeMillis,elapsedRealtimeNanos,x,y,z,w
# 
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,25,0.0,17455,298193909921039,235,19.0,-195.55197572032222,0.14999,16,0.0,0.0,1575420030,,,,0,2.6921316259586097,6,6.0,19.0,0.0,0.0,2.6480147670574556,66.7128,I,61502734000000,,-18201532.760350153,20595725.01822091,-11003272.912115509,518.0084723803591,-974.8198318701955,-2682.0013907891894,6566.583022672527,0.000040103863284457475,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,15,0.0,17455,298193918787201,74,30.399999618530273,-736.8139419029665,0.14999,16,0.0,0.0,1575420030,,,,0,17.39577516576788,6,6.0,30.399999618530273,0.0,0.0,2.6480147670574556,66.7128,I,61502734000000,,17668802.78079645,23674303.137713294,-1725248.8014400927,239.1881514055779,47.46335596901908,3078.739536107103,-69468.8646797014,-0.0008723092469153926,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,194,0.0,16431,298193871360179,58,35.0,-786.0124755016024,0.14999,16,0.0,0.0,1575420030,,,,0,22.56852082024941,4,6.0,35.0,0.0,,0.0,,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,13,0.0,16905,298179876309532,51,36.0,-794.9085693359375,0.14999,16,0.0,0.0,1561097980,,,,0,23.529223532146442,5,6.0,36.0,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-8877573.851661667,40407893.3613943,-8642242.81805579,1297.2794100243696,853.6077887034322,2577.8348720354634,-89544.52342910759,-0.00488395054708235,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,5,0.0,16431,298193922797406,235,27.569000244140625,-1175.859540950087,0.14999,16,0.0,0.0,1575420030,,,,0,13.492188740191125,1,6.0,27.569000244140625,0.0,0.0,0.0,66.7128,I,61502734000000,,6588258.301620342,20103465.695372973,-16205337.915845128,-594.7900803288557,1939.9778420426778,2191.417552494753,-68351.65721352983,0.0001617146044736728,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,9,0.0,16905,298179876703279,235,24.95599937438965,-276.17681884765625,0.14999,16,0.0,0.0,1561097980,,,,0,13.84718296920901,5,6.0,24.95599937438965,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,5543157.535425955,35513522.345151156,-20826667.8523613,344.42216507244336,-1238.1449094973707,-2000.1196892116527,77524.61165946108,0.008926427413825877,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,1,0.0,16905,298179866971535,74,30.899999618530273,-537.0089721679688,0.14999,16,0.0,0.0,1561097980,,,,0,17.933351721817353,5,6.0,30.899999618530273,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-34392561.89228835,24401211.0896147,1544.0854178592563,-0.97605125930545,3.397216883926376,96.4722448257636,-66837.09328022672,0.0011604305473156273,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,6,0.0,16905,298179871501295,316,23.763999938964844,-271.9122314453125,0.14999,16,0.0,0.0,1561097980,,,,0,11.186050432599421,5,6.0,23.763999938964844,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-1210460.5715754107,31816390.732478835,-27324613.484542027,-5.848380064589492,-1283.6807982971845,-1501.7798593143903,6323.255837691626,-0.007607908821228193,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,13,0.0,32995,49775935792867,396,5.0,-315.92350968222365,0.14999,16,0.0,0.0,1600875010,,,,0,6.308984419354373,3,6.0,22.0,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,14,0.0,32995,49775930970265,1797,21.600000381469727,-1121.646832509148,0.14999,16,0.0,0.0,1598062460,,,,0,0.0,3,6.0,21.600000381469727,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,1,0.0,32995,49775922412926,396,5.0,-922.3223968271396,0.14999,16,0.0,0.0,1602562560,,,,0,6.520845889302856,3,6.0,23.0,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,24,0.0,32995,49775930517779,1797,5.0,-231.20050608570298,0.14999,16,0.0,0.0,1603124990,,,,0,0.0,3,6.0,12.0,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,17,0.0,32995,49775926931920,42,30.700000762939453,-680.8910317932513,0.14999,16,0.0,0.0,1604249980,,,,0,27.086456995876528,3,6.0,30.700000762939453,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,12,0.0,32995,49775926235171,74,5.0,175.86700076012733,0.14999,16,0.0,0.0,1601437440,,,,0,17.801383485203154,3,6.0,31.0,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,2,0.0,32995,49775919067100,316,5.0,-908.1062774842029,0.14999,16,0.0,0.0,1599750020,,,,0,11.247530111618119,3,6.0,26.0,0.0,0.0,119.98738342600944,66.7128,I,61502734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,5,0.0,16905,298179877769181,235,26.270999908447266,-537.3248291015625,0.14999,16,0.0,0.0,1561097980,,,,0,12.72174363754075,5,6.0,26.270999908447266,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,21783600.854406793,35969405.943796396,-2357228.654738659,-7.74703365230107,9.50863656219758,25.263407560139136,-203744.5173080286,0.0059712644724640995,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,19,0.0,16905,298179915980010,74,30.739999771118164,-918.4102172851562,0.14999,16,0.0,0.0,1561097980,,,,0,18.62134412649219,5,6.0,30.739999771118164,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-5515802.320751294,20843663.011702895,-17674316.489304077,-1515.9717304434957,1339.5920755599977,2053.104154368313,-290116.07274286886,-0.0013663467834703624,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,2,0.0,16905,298179880817546,74,25.742000579833984,-543.0025024414062,0.14999,16,0.0,0.0,1561097980,,,,0,13.87729006915535,5,6.0,25.742000579833984,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,4389900.967137217,41814256.66372163,-2623770.2163604777,-9.006907548753134,7.791349290103199,106.41448581776568,249415.15397372414,0.005696130683645606,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,36,0.0,16905,298179926631637,51,35.29499816894531,-198.01144409179688,0.14999,16,0.0,0.0,1561097980,,,,0,24.676687644648933,5,6.0,35.29499816894531,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,2876716.050305476,27364719.87909823,-4698331.553658564,-290.43650014456927,-485.2642925158193,-2995.911817177549,91071.87973363712,-0.0004429771797731519,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,35,0.0,16905,298179919636008,487,19.299999237060547,-619.9723510742188,0.14999,16,0.0,0.0,1561097980,,,,0,3.0408950615458714,5,6.0,19.299999237060547,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,22571064.69514052,13179870.594239902,9706449.10828809,-1117.8760387727507,-128.98698718354834,2772.3772763806364,-74618.14996367769,-0.004366027467767708,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,20,0.0,16905,298179916284826,58,31.719999313354492,-755.381591796875,0.14999,16,0.0,0.0,1561097980,,,,0,21.360455248426717,5,6.0,31.719999313354492,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-18939511.604979713,20203948.68237062,-3272885.7473436818,-310.56142501517695,215.80943692662598,3124.9493317140013,-289184.6481788654,-0.0033333940082229674,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,8,0.0,16905,298179875755972,74,32.400001525878906,-803.4857177734375,0.14999,16,0.0,0.0,1561097980,,,,0,19.59201719277597,5,6.0,32.400001525878906,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-13511207.268089402,39916902.10954719,-3705339.605226043,1473.950222178981,751.5707549783036,2696.8476774450946,-187180.97309293028,0.005580631870543584,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597376000,162787000000,18,41.152807300684195,-1453632431212999936,0.0,41.152807300684195,-1789.0049617911377,0.0,0,16,0.0,16905,298179870272052,235,26.541000366210938,-270.5462646484375,0.14999,16,0.0,0.0,1561097980,,,,0,13.966990242992757,5,6.0,26.541000366210938,0.0,0.0,153.20280410768763,66.7128,I,61502734000000,,-2668652.9288664088,30281946.497989528,-28616323.732739467,-100.79307174082703,-1334.6168820298785,-1403.5928861944392,-256387.0333925169,0.0016808583459351212,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Accel,1769597376149,61502897367164,-0.19905001,0.64095,7.8210006,3
Accel,1769597376154,61502902139665,-0.19905001,0.69795,7.8019505,3
Nav,17,769,1,5,3,3,0,54,57,78,-98,-112,22,27,-62,-77
Accel,1769597376158,61502906910548,-0.18,0.71805006,7.7260504,3
Accel,1769597376163,61502911681435,-0.19905001,0.77505004,7.7070003,3
Accel,1769597376168,61502916452256,-0.18,0.79395,7.6489506,3
Accel,1769597376173,61502921223063,-0.19905001,0.85200006,7.6489506,3
Accel,1769597376177,61502925996296,-0.18,0.87105006,7.6110005,3
Accel,1769597376182,61502930769525,-0.19905001,0.92805004,7.63005,3
Accel,1769597376187,61502935539190,-0.18,0.94695,7.6110005,3
Accel,1769597376192,61502940308847,-0.19905001,0.98595005,7.6489506,3
Accel,1769597376197,61502945080733,-0.19905001,0.9670501,7.6489506,3
Accel,1769597376201,61502949852616,-0.23805001,0.98595005,7.7070003,3
Accel,1769597376206,61502954624019,-0.23805001,0.98595005,7.7260504,3
Accel,1769597376211,61502959395404,-0.25695002,1.02405,7.8019505,3
Accel,1769597376216,61502964169060,-0.25695002,1.02405,8.358001,3
Accel,1769597376220,61502968942713,-0.27600002,1.04295,8.37705,3
Accel,1769597376225,61502973714111,-0.27600002,1.02405,8.37705,3
Accel,1769597376230,61502978485496,-0.29505002,1.04295,8.415,3
Accel,1769597376235,61502983258113,-0.27600002,1.02405,8.415,3
Accel,1769597376240,61502988030728,-0.29505002,1.04295,8.47305,3
Accel,1769597376244,61502992805958,-0.27600002,1.02405,8.49195,3
Accel,1769597376249,61502997581189,-0.29505002,1.04295,8.54895,3
Accel,1769597376254,61503002356419,-0.29505002,1.005,8.587951,3
Accel,1769597376259,61503007131650,-0.333,1.02405,8.644951,3
Accel,1769597376263,61503011904794,-0.333,0.98595005,8.6640005,3
Accel,1769597376268,61503016677911,-0.372,0.98595005,8.740951,3
Accel,1769597376273,61503021450526,-0.39105,0.9670501,8.779051,3
Accel,1769597376278,61503026223141,-0.42900002,0.9670501,8.856,3
Accel,1769597376282,61503030996174,-0.44805002,0.94695,8.875051,3
Accel,1769597376287,61503035769213,-0.48705003,0.9670501,8.932051,3
Accel,1769597376292,61503040538787,-0.50595003,0.94695,8.952001,3
Accel,1769597376297,61503045308366,-0.54405004,0.9670501,9.009001,3
Accel,1769597376302,61503050079747,-0.54405004,0.94695,9.02805,3
Accel,1769597376306,61503054851130,-0.582,0.94695,9.085951,3
Accel,1769597376311,61503059623708,-0.582,0.90900004,9.1050005,3
Accel,1769597376316,61503064396285,-0.62100005,0.90900004,9.14295,3
Accel,1769597376321,61503069167423,-0.62100005,0.88995004,9.14295,3
Accel,1769597376325,61503073938540,-0.65895003,0.88995004,9.18105,3
Accel,1769597376330,61503078710083,-0.64005005,0.87105006,9.162001,3
Accel,1769597376335,61503083481622,-0.65895003,0.88995004,9.201,3
Accel,1769597376340,61503088254852,-0.64005005,0.87105006,9.18105,3
Accel,1769597376345,61503093028083,-0.65895003,0.88995004,9.201,3
Accel,1769597376349,61503097800082,-0.62100005,0.87105006,9.201,3
Accel,1769597376354,61503102572083,-0.64005005,0.88995004,9.238951,3
Accel,1769597376359,61503107342660,-0.60105,0.87105006,9.238951,3
Accel,1769597376364,61503112113237,-0.60105,0.88995004,9.295951,3
Accel,1769597376368,61503116886006,-0.582,0.87105006,9.315001,3
Accel,1769597376373,61503121658775,-0.60105,0.88995004,9.373051,3
Accel,1769597376378,61503126433428,-0.582,0.87105006,9.391951,3
Accel,1769597376383,61503131208083,-0.60105,0.88995004,9.450001,3
Accel,1769597376387,61503135982808,-0.60105,0.85200006,9.46905,3
Accel,1769597376392,61503140757539,-0.64005005,0.85200006,9.526051,3
Accel,1769597376397,61503145529230,-0.67800003,0.813,9.5449505,3
Accel,1769597376402,61503150300925,-0.73605,0.813,9.603001,3
Accel,1769597376407,61503155074160,-0.75495005,0.77505004,9.62205,3
Accel,1769597376411,61503159847389,-0.83100003,0.77505004,9.67905,3
Accel,1769597376416,61503164619427,-1.38705,0.73695004,9.67905,3
Accel,1769597376421,61503169391466,-1.4059501,0.73695004,9.71805,3
Accel,1769597376426,61503174165622,-1.38705,0.69795,9.71805,3
Accel,1769597376430,61503178939775,-1.38705,0.69795,9.736951,3
Accel,1769597376435,61503183710489,-1.3480501,0.66,9.71805,3
Accel,1769597376440,61503188481222,-1.3480501,0.64095,9.736951,3
Accel,1769597376445,61503193254455,-1.3099501,0.60300004,9.71805,3
Accel,1769597376450,61503198027684,-1.2910501,0.60300004,9.736951,3
Accel,1769597376454,61503202799572,-1.2529501,0.564,9.736951,3
Accel,1769597376459,61503207571457,-1.23405,0.564,9.77505,3
Accel,1769597376464,61503212344074,-1.176,0.54495,9.79395,3
Accel,1769597376469,61503217116689,-1.15695,0.564,9.871051,3
Accel,1769597376473,61503221891271,-1.09905,0.54495,10.483951,3
Accel,1769597376478,61503226665848,-1.06095,0.564,10.522051,3
Accel,1769597376483,61503231438499,-0.46695003,0.54495,10.540951,3
Accel,1769597376488,61503236211156,-0.48705003,0.564,10.599001,3
Accel,1769597376492,61503240981722,-0.42900002,0.54495,11.154,3
Accel,1769597376497,61503245752299,-0.42900002,0.564,11.173051,3
Accel,1769597376502,61503250523416,-0.39105,0.54495,11.173051,3
Accel,1769597376507,61503255294531,-0.39105,0.564,11.21205,3
Accel,1769597376512,61503260066053,-0.35205,0.54495,11.21205,3
Accel,1769597376516,61503264837592,-0.333,0.564,11.250001,3
Accel,1769597376521,61503269607744,-0.25695002,0.54495,11.250001,3
Accel,1769597376526,61503274377899,-0.23805001,0.564,11.2879505,3
Accel,1769597376531,61503279148993,-0.18,0.54495,11.2879505,3
Accel,1769597376535,61503283920068,-0.18,0.564,11.30805,3
Accel,1769597376540,61503288691914,-0.16095,0.54495,11.2879505,3
Accel,1769597376545,61503293463761,-0.18,0.564,11.30805,3
Accel,1769597376550,61503298232763,-0.16095,0.54495,11.250001,3
Accel,1769597376555,61503303001804,-0.19905001,0.564,11.21205,3
Accel,1769597376559,61503307772420,-0.19905001,0.54495,10.503,3
Accel,1769597376564,61503312543035,-0.27600002,0.564,10.503,3
Accel,1769597376569,61503317314564,-0.31395,0.54495,10.42605,3
Accel,1769597376574,61503322086103,-0.88905007,0.564,9.699,3
Accel,1769597376578,61503326857948,-0.88905007,0.54495,9.64095,3
Accel,1769597376583,61503331629795,-0.90795004,0.564,9.02805,3
Accel,1769597376588,61503336399052,-0.90795004,0.54495,8.98995,3
Accel,1769597376593,61503341168323,-0.92700005,0.58305,8.952001,3
Accel,1769597376597,61503345940719,-0.92700005,0.58305,8.262,3
Accel,1769597376602,61503350713140,-0.94605005,0.62205005,8.262,3
Accel,1769597376607,61503355485910,-0.90795004,0.62205005,8.18505,3
Accel,1769597376612,61503360258679,-0.92700005,0.66,7.5720005,3
Accel,1769597376617,61503365031130,-0.90795004,0.66,7.5340505,3
Accel,1769597376621,61503369803593,-0.88905007,0.71805006,7.5150003,3
Accel,1769597376626,61503374575631,-0.83100003,0.73695004,7.458,3
Accel,1769597376631,61503379347670,-0.81195,0.79395,7.419,3
Accel,1769597376636,61503384118232,-0.75495005,0.79395,7.3429503,3
Accel,1769597376640,61503388888809,-0.73605,0.83205,7.3039503,3
Accel,1769597376645,61503393660963,-0.16095,0.85200006,7.22805,3
Accel,1769597376650,61503398433116,-0.18,0.90900004,7.209,3
Accel,1769597376655,61503403207410,-0.16095,0.92805004,7.1509504,3
Accel,1769597376659,61503407981717,-0.16095,0.9670501,7.1509504,3
Accel,1769597376664,61503412752484,-0.123,0.9670501,7.1130004,3
Accel,1769597376669,61503417523255,-0.10305001,1.005,7.1320505,3
Accel,1769597376674,61503422295757,-0.027,1.005,7.1130004,3
Accel,1769597376679,61503427068256,0.010950001,1.04295,7.1320505,3
Accel,1769597376683,61503431841442,0.06795,1.02405,7.1130004,3
Accel,1769597376688,61503436614635,0.66195005,1.04295,7.1509504,3
Accel,1769597376693,61503441387288,0.68100005,1.02405,7.1700006,3
Accel,1769597376698,61503446159943,0.68100005,1.04295,7.22805,3
Accel,1769597376702,61503450932111,0.73800004,1.02405,7.2660003,3
Accel,1769597376707,61503455704264,0.75795,1.02405,7.8790503,3
Accel,1769597376712,61503460476996,0.79605,0.98595005,7.8790503,3
Accel,1769597376717,61503465249727,0.81495005,0.9670501,7.9360504,3
Accel,1769597376722,61503470020821,0.85305005,0.90900004,7.9750504,3
Accel,1769597376726,61503474791900,0.83400005,0.88995004,8.54895,3
Accel,1769597376731,61503479560668,0.85305005,0.83205,8.54895,3
Accel,1769597376736,61503484329437,0.81495005,0.813,8.607,3
Accel,1769597376741,61503489100246,0.79605,0.75600004,8.644951,3
Accel,1769597376745,61503493871053,0.12495001,0.71805006,9.33495,3
Accel,1769597376750,61503498642437,0.10605001,0.66,9.33495,3
Accel,1769597376755,61503503413822,0.049050003,0.64095,9.373051,3
Accel,1769597376760,61503508184745,0.010950001,0.58305,9.391951,3
Accel,1769597376764,61503512955668,-0.85005003,0.564,9.450001,3
Accel,1769597376769,61503517728410,-0.85005003,0.507,9.46905,3
Accel,1769597376774,61503522501139,-0.90795004,0.507,9.526051,3
Accel,1769597376779,61503527273754,-0.94605005,0.46905002,9.5449505,3
Accel,1769597376784,61503532046371,-1.69305,0.46905002,9.58395,3
Accel,1769597376788,61503536820751,-1.7119501,0.44895002,9.564,3
Accel,1769597376793,61503541595096,-1.7509501,0.46905002,9.58395,3
Accel,1769597376798,61503546367248,-1.7509501,0.44895002,9.564,3
Accel,1769597376803,61503551139403,-1.7890501,0.46905002,9.564,3
Accel,1769597376807,61503555911073,-1.7890501,0.46905002,9.507001,3
Accel,1769597376812,61503560682726,-1.8270001,0.52605003,8.932051,3
Accel,1769597376817,61503565456266,-1.8270001,0.54495,8.89395,3
Accel,1769597376822,61503570229803,-1.8460501,0.62205005,8.89395,3
Accel,1769597376827,61503575002768,-1.8460501,0.66,8.83695,3
Accel,1769597376831,61503579775731,-1.866,0.73695004,8.299951,3
Accel,1769597376836,61503584548153,-1.8270001,1.3300501,8.262,3
Accel,1769597376841,61503589320576,-1.8079501,1.35,8.262,3
Accel,1769597376846,61503594096487,-1.7509501,1.35,8.205,3
Accel,1769597376850,61503598872370,-1.7119501,1.3879501,8.18505,3
Accel,1769597376855,61503603644059,-1.65495,1.4070001,8.109,3
Accel,1769597376860,61503608415754,-1.6170001,1.4650501,7.5150003,3
Accel,1769597376865,61503613188536,-1.54005,1.48395,7.49595,3
Accel,1769597376869,61503617961303,-1.50195,1.52205,7.5150003,3
Accel,1769597376874,61503622734072,-1.4440501,1.5409501,7.49595,3
Accel,1769597376879,61503627506841,-0.87000006,1.5990001,7.5150003,3
Accel,1769597376884,61503632281784,-0.85005003,1.5990001,7.49595,3
Accel,1769597376889,61503637056707,-0.87000006,1.6369501,7.5150003,3
