x,y,z,floor,point_type
117.51,54.65,19.0,6,wall_halo
122.761,54.8,1.0,0,wall_halo
122.761,54.8,4.0,1,wall_halo
122.761,54.8,7.0,2,wall_halo
122.761,54.8,10.0,3,wall_halo
122.761,54.8,13.0,4,wall_halo
122.761,54.8,16.0,5,wall_halo
122.761,54.8,19.0,6,wall_halo
128.013,54.951,1.0,0,wall_halo
128.013,54.951,4.0,1,wall_halo
128.013,54.951,7.0,2,wall_halo
128.013,54.951,10.0,3,wall_halo
128.013,54.951,13.0,4,wall_halo
128.013,54.951,16.0,5,wall_halo
128.013,54.951,19.0,6,wall_halo
133.265,55.101,1.0,0,wall_halo
133.265,55.101,4.0,1,wall_halo
133.265,55.101,7.0,2,wall_halo
133.265,55.101,10.0,3,wall_halo
133.265,55.101,13.0,4,wall_halo
133.265,55.101,16.0,5,wall_halo
133.265,55.101,19.0,6,wall_halo
138.517,55.251,1.0,0,wall_halo
138.517,55.251,4.0,1,wall_halo
138.517,55.251,7.0,2,wall_halo
138.517,55.251,10.0,3,wall_halo
138.517,55.251,13.0,4,wall_halo
138.517,55.251,16.0,5,wall_halo
138.517,55.251,19.0,6,wall_halo
143.768,55.401,1.0,0,wall_halo
143.768,55.401,4.0,1,wall_halo
143.768,55.401,7.0,2,wall_halo
143.768,55.401,10.0,3,wall_halo
143.768,55.401,13.0,4,wall_halo
143.768,55.401,16.0,5,wall_halo
143.768,55.401,19.0,6,wall_halo
149.02,55.552,1.0,0,wall_halo
149.02,55.552,4.0,1,wall_halo
149.02,55.552,7.0,2,wall_halo
149.02,55.552,10.0,3,wall_halo
149.02,55.552,13.0,4,wall_halo
149.02,55.552,16.0,5,wall_halo
149.02,55.552,19.0,6,wall_halo
154.272,55.702,1.0,0,wall_halo
154.272,55.702,4.0,1,wall_halo
154.272,55.702,7.0,2,wall_halo
154.272,55.702,10.0,3,wall_halo
154.272,55.702,13.0,4,wall_halo
154.272,55.702,16.0,5,wall_halo
154.272,55.702,19.0,6,wall_halo
159.243,60.916,1.0,0,wall_halo
159.243,60.916,4.0,1,wall_halo
159.243,60.916,7.0,2,wall_halo
159.243,60.916,10.0,3,wall_halo
159.243,60.916,13.0,4,wall_halo
159.243,60.916,16.0,5,wall_halo
159.243,60.916,19.0,6,wall_halo
159.08,66.036,1.0,0,wall_halo
159.08,66.036,4.0,1,wall_halo
159.08,66.036,7.0,2,wall_halo
159.08,66.036,10.0,3,wall_halo
159.08,66.036,13.0,4,wall_halo
159.08,66.036,16.0,5,wall_halo
159.08,66.036,19.0,6,wall_halo
158.916,71.155,1.0,0,wall_halo
158.916,71.155,4.0,1,wall_halo
158.916,71.155,7.0,2,wall_halo
158.916,71.155,10.0,3,wall_halo
158.916,71.155,13.0,4,wall_halo
158.916,71.155,16.0,5,wall_halo
158.916,71.155,19.0,6,wall_halo
158.752,76.275,1.0,0,wall_halo
158.752,76.275,4.0,1,wall_halo
158.752,76.275,7.0,2,wall_halo
158.752,76.275,10.0,3,wall_halo
158.752,76.275,13.0,4,wall_halo
158.752,76.275,16.0,5,wall_halo
158.752,76.275,19.0,6,wall_halo
158.589,81.395,1.0,0,wall_halo
158.589,81.395,4.0,1,wall_halo
158.589,81.395,7.0,2,wall_halo
158.589,81.395,10.0,3,wall_halo
158.589,81.395,13.0,4,wall_halo
158.589,81.395,16.0,5,wall_halo
158.589,81.395,19.0,6,wall_halo
158.425,86.515,1.0,0,wall_halo
158.425,86.515,4.0,1,wall_halo
158.425,86.515,7.0,2,wall_halo
158.425,86.515,10.0,3,wall_halo
158.425,86.515,13.0,4,wall_halo
158.425,86.515,16.0,5,wall_halo
158.425,86.515,19.0,6,wall_halo
158.261,91.635,1.0,0,wall_halo
158.261,91.635,4.0,1,wall_halo
158.261,91.635,7.0,2,wall_halo
158.261,91.635,10.0,3,wall_halo
158.261,91.635,13.0,4,wall_halo
158.261,91.635,16.0,5,wall_halo
158.261,91.635,19.0,6,wall_halo
158.098,96.754,1.0,0,wall_halo
158.098,96.754,4.0,1,wall_halo
158.098,96.754,7.0,2,wall_halo
158.098,96.754,10.0,3,wall_halo
158.098,96.754,13.0,4,wall_halo
158.098,96.754,16.0,5,wall_halo
158.098,96.754,19.0,6,wall_halo
157.934,101.874,1.0,0,wall_halo
157.934,101.874,4.0,1,wall_halo
157.934,101.874,7.0,2,wall_halo
157.934,101.874,10.0,3,wall_halo
157.934,101.874,13.0,4,wall_halo
157.934,101.874,16.0,5,wall_halo
157.934,101.874,19.0,6,wall_halo
157.77,106.994,1.0,0,wall_halo
157.77,106.994,4.0,1,wall_halo
157.77,106.994,7.0,2,wall_halo
157.77,106.994,10.0,3,wall_halo
157.77,106.994,13.0,4,wall_halo
157.77,106.994,16.0,5,wall_halo
157.77,106.994,19.0,6,wall_halo
157.607,112.114,1.0,0,wall_halo
157.607,112.114,4.0,1,wall_halo
157.607,112.114,7.0,2,wall_halo
157.607,112.114,10.0,3,wall_halo
157.607,112.114,13.0,4,wall_halo
157.607,112.114,16.0,5,wall_halo
157.607,112.114,19.0,6,wall_halo
157.443,117.233,1.0,0,wall_halo
157.443,117.233,4.0,1,wall_halo
157.443,117.233,7.0,2,wall_halo
157.443,117.233,10.0,3,wall_halo
157.443,117.233,13.0,4,wall_halo
157.443,117.233,16.0,5,wall_halo
157.443,117.233,19.0,6,wall_halo
156.223,123.078,1.0,0,wall_halo
156.223,123.078,4.0,1,wall_halo
156.223,123.078,7.0,2,wall_halo
156.223,123.078,10.0,3,wall_halo
156.223,123.078,13.0,4,wall_halo
156.223,123.078,16.0,5,wall_halo
156.223,123.078,19.0,6,wall_halo
154.292,127.974,1.0,0,wall_halo
154.292,127.974,4.0,1,wall_halo
154.292,127.974,7.0,2,wall_halo
154.292,127.974,10.0,3,wall_halo
154.292,127.974,13.0,4,wall_halo
154.292,127.974,16.0,5,wall_halo
154.292,127.974,19.0,6,wall_halo
152.361,132.87,1.0,0,wall_halo
152.361,132.87,4.0,1,wall_halo
152.361,132.87,7.0,2,wall_halo
152.361,132.87,10.0,3,wall_halo
152.361,132.87,13.0,4,wall_halo
152.361,132.87,16.0,5,wall_halo
152.361,132.87,19.0,6,wall_halo
150.431,137.765,1.0,0,wall_halo
150.431,137.765,4.0,1,wall_halo
150.431,137.765,7.0,2,wall_halo
150.431,137.765,10.0,3,wall_halo
150.431,137.765,13.0,4,wall_halo
150.431,137.765,16.0,5,wall_halo
150.431,137.765,19.0,6,wall_halo
148.5,142.661,1.0,0,wall_halo
148.5,142.661,4.0,1,wall_halo
148.5,142.661,7.0,2,wall_halo
148.5,142.661,10.0,3,wall_halo
148.5,142.661,13.0,4,wall_halo
148.5,142.661,16.0,5,wall_halo
148.5,142.661,19.0,6,wall_halo
146.569,147.556,1.0,0,wall_halo
146.569,147.556,4.0,1,wall_halo
146.569,147.556,7.0,2,wall_halo
146.569,147.556,10.0,3,wall_halo
146.569,147.556,13.0,4,wall_halo
146.569,147.556,16.0,5,wall_halo
146.569,147.556,19.0,6,wall_halo
144.638,152.452,1.0,0,wall_halo
144.638,152.452,4.0,1,wall_halo
144.638,152.452,7.0,2,wall_halo
144.638,152.452,10.0,3,wall_halo
144.638,152.452,13.0,4,wall_halo
144.638,152.452,16.0,5,wall_halo
144.638,152.452,19.0,6,wall_halo
142.707,157.347,1.0,0,wall_halo
142.707,157.347,4.0,1,wall_halo
142.707,157.347,7.0,2,wall_halo
142.707,157.347,10.0,3,wall_halo
142.707,157.347,13.0,4,wall_halo
142.707,157.347,16.0,5,wall_halo
142.707,157.347,19.0,6,wall_halo
140.777,162.243,1.0,0,wall_halo
140.777,162.243,4.0,1,wall_halo
140.777,162.243,7.0,2,wall_halo
140.777,162.243,10.0,3,wall_halo
140.777,162.243,13.0,4,wall_halo
140.777,162.243,16.0,5,wall_halo
140.777,162.243,19.0,6,wall_halo
134.643,165.989,1.0,0,wall_halo
134.643,165.989,4.0,1,wall_halo
134.643,165.989,7.0,2,wall_halo
134.643,165.989,10.0,3,wall_halo
134.643,165.989,13.0,4,wall_halo
134.643,165.989,16.0,5,wall_halo
134.643,165.989,19.0,6,wall_halo
129.478,165.448,1.0,0,wall_halo
129.478,165.448,4.0,1,wall_halo
129.478,165.448,7.0,2,wall_halo
129.478,165.448,10.0,3,wall_halo
129.478,165.448,13.0,4,wall_halo
129.478,165.448,16.0,5,wall_halo
129.478,165.448,19.0,6,wall_halo
124.314,164.907,1.0,0,wall_halo
124.314,164.907,4.0,1,wall_halo
124.314,164.907,7.0,2,wall_halo
124.314,164.907,10.0,3,wall_halo
124.314,164.907,13.0,4,wall_halo
124.314,164.907,16.0,5,wall_halo
124.314,164.907,19.0,6,wall_halo
119.149,164.366,1.0,0,wall_halo
119.149,164.366,4.0,1,wall_halo
119.149,164.366,7.0,2,wall_halo
119.149,164.366,10.0,3,wall_halo
119.149,164.366,13.0,4,wall_halo
119.149,164.366,16.0,5,wall_halo
119.149,164.366,19.0,6,wall_halo
113.984,163.825,1.0,0,wall_halo
113.984,163.825,4.0,1,wall_halo
113.984,163.825,7.0,2,wall_halo
113.984,163.825,10.0,3,wall_halo
113.984,163.825,13.0,4,wall_halo
113.984,163.825,16.0,5,wall_halo
113.984,163.825,19.0,6,wall_halo
108.82,163.284,1.0,0,wall_halo
108.82,163.284,4.0,1,wall_halo
108.82,163.284,7.0,2,wall_halo
108.82,163.284,10.0,3,wall_halo
108.82,163.284,13.0,4,wall_halo
108.82,163.284,16.0,5,wall_halo
108.82,163.284,19.0,6,wall_halo
103.655,162.743,1.0,0,wall_halo
103.655,162.743,4.0,1,wall_halo
103.655,162.743,7.0,2,wall_halo
103.655,162.743,10.0,3,wall_halo
103.655,162.743,13.0,4,wall_halo
103.655,162.743,16.0,5,wall_halo
103.655,162.743,19.0,6,wall_halo
98.49,162.202,1.0,0,wall_halo
98.49,162.202,4.0,1,wall_halo
98.49,162.202,7.0,2,wall_halo
98.49,162.202,10.0,3,wall_halo
98.49,162.202,13.0,4,wall_halo
98.49,162.202,16.0,5,wall_halo
98.49,162.202,19.0,6,wall_halo
93.326,161.661,1.0,0,wall_halo
93.326,161.661,4.0,1,wall_halo
93.326,161.661,7.0,2,wall_halo
93.326,161.661,10.0,3,wall_halo
93.326,161.661,13.0,4,wall_halo
93.326,161.661,16.0,5,wall_halo
93.326,161.661,19.0,6,wall_halo
88.161,161.12,1.0,0,wall_halo
88.161,161.12,4.0,1,wall_halo
88.161,161.12,7.0,2,wall_halo
88.161,161.12,10.0,3,wall_halo
88.161,161.12,13.0,4,wall_halo
88.161,161.12,16.0,5,wall_halo
88.161,161.12,19.0,6,wall_halo
82.997,160.579,1.0,0,wall_halo
82.997,160.579,4.0,1,wall_halo
82.997,160.579,7.0,2,wall_halo
82.997,160.579,10.0,3,wall_halo
82.997,160.579,13.0,4,wall_halo
82.997,160.579,16.0,5,wall_halo
82.997,160.579,19.0,6,wall_halo
77.832,160.038,1.0,0,wall_halo
77.832,160.038,4.0,1,wall_halo
77.832,160.038,7.0,2,wall_halo
77.832,160.038,10.0,3,wall_halo
77.832,160.038,13.0,4,wall_halo
77.832,160.038,16.0,5,wall_halo
77.832,160.038,19.0,6,wall_halo
72.667,159.497,1.0,0,wall_halo
72.667,159.497,4.0,1,wall_halo
72.667,159.497,7.0,2,wall_halo
72.667,159.497,10.0,3,wall_halo
72.667,159.497,13.0,4,wall_halo
72.667,159.497,16.0,5,wall_halo
72.667,159.497,19.0,6,wall_halo
67.503,158.956,1.0,0,wall_halo
67.503,158.956,4.0,1,wall_halo
67.503,158.956,7.0,2,wall_halo
67.503,158.956,10.0,3,wall_halo
67.503,158.956,13.0,4,wall_halo
67.503,158.956,16.0,5,wall_halo
67.503,158.956,19.0,6,wall_halo
62.338,158.415,1.0,0,wall_halo
62.338,158.415,4.0,1,wall_halo
62.338,158.415,7.0,2,wall_halo
62.338,158.415,10.0,3,wall_halo
62.338,158.415,13.0,4,wall_halo
62.338,158.415,16.0,5,wall_halo
62.338,158.415,19.0,6,wall_halo
56.803,154.144,1.0,0,wall_halo
56.803,154.144,4.0,1,wall_halo
56.803,154.144,7.0,2,wall_halo
56.803,154.144,10.0,3,wall_halo
56.803,154.144,13.0,4,wall_halo
56.803,154.144,16.0,5,wall_halo
56.803,154.144,19.0,6,wall_halo
55.073,149.401,1.0,0,wall_halo
55.073,149.401,4.0,1,wall_halo
55.073,149.401,7.0,2,wall_halo
55.073,149.401,10.0,3,wall_halo
55.073,149.401,13.0,4,wall_halo
55.073,149.401,16.0,5,wall_halo
55.073,149.401,19.0,6,wall_halo
53.344,144.659,1.0,0,wall_halo
53.344,144.659,4.0,1,wall_halo
53.344,144.659,7.0,2,wall_halo
53.344,144.659,10.0,3,wall_halo
53.344,144.659,13.0,4,wall_halo
53.344,144.659,16.0,5,wall_halo
53.344,144.659,19.0,6,wall_halo
51.615,139.917,1.0,0,wall_halo
51.615,139.917,4.0,1,wall_halo
51.615,139.917,7.0,2,wall_halo
51.615,139.917,10.0,3,wall_halo
51.615,139.917,13.0,4,wall_halo
51.615,139.917,16.0,5,wall_halo
51.615,139.917,19.0,6,wall_halo
49.885,135.175,1.0,0,wall_halo
49.885,135.175,4.0,1,wall_halo
49.885,135.175,7.0,2,wall_halo
49.885,135.175,10.0,3,wall_halo
49.885,135.175,13.0,4,wall_halo
49.885,135.175,16.0,5,wall_halo
49.885,135.175,19.0,6,wall_halo
48.156,130.432,1.0,0,wall_halo
48.156,130.432,4.0,1,wall_halo
48.156,130.432,7.0,2,wall_halo
48.156,130.432,10.0,3,wall_halo
48.156,130.432,13.0,4,wall_halo
48.156,130.432,16.0,5,wall_halo
48.156,130.432,19.0,6,wall_halo
46.426,125.69,1.0,0,wall_halo
46.426,125.69,4.0,1,wall_halo
46.426,125.69,7.0,2,wall_halo
46.426,125.69,10.0,3,wall_halo
46.426,125.69,13.0,4,wall_halo
46.426,125.69,16.0,5,wall_halo
46.426,125.69,19.0,6,wall_halo
44.697,120.948,1.0,0,wall_halo
44.697,120.948,4.0,1,wall_halo
44.697,120.948,7.0,2,wall_halo
44.697,120.948,10.0,3,wall_halo
44.697,120.948,13.0,4,wall_halo
44.697,120.948,16.0,5,wall_halo
44.697,120.948,19.0,6,wall_halo
42.967,116.206,1.0,0,wall_halo
42.967,116.206,4.0,1,wall_halo
42.967,116.206,7.0,2,wall_halo
42.967,116.206,10.0,3,wall_halo
42.967,116.206,13.0,4,wall_halo
42.967,116.206,16.0,5,wall_halo
42.967,116.206,19.0,6,wall_halo
147.002,229.324,1.0,0,wall_halo
147.002,229.324,4.0,1,wall_halo
147.002,229.324,7.0,2,wall_halo
147.002,229.324,10.0,3,wall_halo
147.002,229.324,13.0,4,wall_halo
147.002,229.324,16.0,5,wall_halo
147.002,229.324,19.0,6,wall_halo
147.042,223.76,1.0,0,wall_halo
147.042,223.76,4.0,1,wall_halo
147.042,223.76,7.0,2,wall_halo
147.042,223.76,10.0,3,wall_halo
147.042,223.76,13.0,4,wall_halo
147.042,223.76,16.0,5,wall_halo
147.042,223.76,19.0,6,wall_halo
147.081,218.196,1.0,0,wall_halo
147.081,218.196,4.0,1,wall_halo
147.081,218.196,7.0,2,wall_halo
147.081,218.196,10.0,3,wall_halo
147.081,218.196,13.0,4,wall_halo
147.081,218.196,16.0,5,wall_halo
147.081,218.196,19.0,6,wall_halo
147.121,212.632,1.0,0,wall_halo
147.121,212.632,4.0,1,wall_halo
147.121,212.632,7.0,2,wall_halo
147.121,212.632,10.0,3,wall_halo
147.121,212.632,13.0,4,wall_halo
147.121,212.632,16.0,5,wall_halo
147.121,212.632,19.0,6,wall_halo
147.161,207.067,1.0,0,wall_halo
147.161,207.067,4.0,1,wall_halo
147.161,207.067,7.0,2,wall_halo
147.161,207.067,10.0,3,wall_halo
147.161,207.067,13.0,4,wall_halo
147.161,207.067,16.0,5,wall_halo
147.161,207.067,19.0,6,wall_halo
147.201,201.503,1.0,0,wall_halo
147.201,201.503,4.0,1,wall_halo
147.201,201.503,7.0,2,wall_halo
147.201,201.503,10.0,3,wall_halo
147.201,201.503,13.0,4,wall_halo
147.201,201.503,16.0,5,wall_halo
147.201,201.503,19.0,6,wall_halo
152.782,196.682,1.0,0,wall_halo
152.782,196.682,4.0,1,wall_halo
152.782,196.682,7.0,2,wall_halo
152.782,196.682,10.0,3,wall_halo
152.782,196.682,13.0,4,wall_halo
152.782,196.682,16.0,5,wall_halo
152.782,196.682,19.0,6,wall_halo
158.143,197.508,1.0,0,wall_halo
158.143,197.508,4.0,1,wall_halo
158.143,197.508,7.0,2,wall_halo
158.143,197.508,10.0,3,wall_halo
158.143,197.508,13.0,4,wall_halo
158.143,197.508,16.0,5,wall_halo
158.143,197.508,19.0,6,wall_halo
163.504,198.335,1.0,0,wall_halo
163.504,198.335,4.0,1,wall_halo
163.504,198.335,7.0,2,wall_halo
163.504,198.335,10.0,3,wall_halo
163.504,198.335,13.0,4,wall_halo
163.504,198.335,16.0,5,wall_halo
163.504,198.335,19.0,6,wall_halo
168.866,199.161,1.0,0,wall_halo
168.866,199.161,4.0,1,wall_halo
168.866,199.161,7.0,2,wall_halo
168.866,199.161,10.0,3,wall_halo
168.866,199.161,13.0,4,wall_halo
168.866,199.161,16.0,5,wall_halo
168.866,199.161,19.0,6,wall_halo
173.546,204.746,1.0,0,wall_halo
173.546,204.746,4.0,1,wall_halo
173.546,204.746,7.0,2,wall_halo
173.546,204.746,10.0,3,wall_halo
173.546,204.746,13.0,4,wall_halo
173.546,204.746,16.0,5,wall_halo
173.546,204.746,19.0,6,wall_halo
173.313,209.922,1.0,0,wall_halo
173.313,209.922,4.0,1,wall_halo
173.313,209.922,7.0,2,wall_halo
173.313,209.922,10.0,3,wall_halo
173.313,209.922,13.0,4,wall_halo
173.313,209.922,16.0,5,wall_halo
173.313,209.922,19.0,6,wall_halo
173.08,215.099,1.0,0,wall_halo
173.08,215.099,4.0,1,wall_halo
173.08,215.099,7.0,2,wall_halo
173.08,215.099,10.0,3,wall_halo
173.08,215.099,13.0,4,wall_halo
173.08,215.099,16.0,5,wall_halo
173.08,215.099,19.0,6,wall_halo
172.846,220.275,1.0,0,wall_halo
172.846,220.275,4.0,1,wall_halo
172.846,220.275,7.0,2,wall_halo
172.846,220.275,10.0,3,wall_halo
172.846,220.275,13.0,4,wall_halo
172.846,220.275,16.0,5,wall_halo
172.846,220.275,19.0,6,wall_halo
172.613,225.452,1.0,0,wall_halo
172.613,225.452,4.0,1,wall_halo
172.613,225.452,7.0,2,wall_halo
172.613,225.452,10.0,3,wall_halo
172.613,225.452,13.0,4,wall_halo
172.613,225.452,16.0,5,wall_halo
172.613,225.452,19.0,6,wall_halo
172.38,230.628,1.0,0,wall_halo
172.38,230.628,4.0,1,wall_halo
172.38,230.628,7.0,2,wall_halo
172.38,230.628,10.0,3,wall_halo
172.38,230.628,13.0,4,wall_halo
172.38,230.628,16.0,5,wall_halo
172.38,230.628,19.0,6,wall_halo
167.11,235.478,1.0,0,wall_halo
167.11,235.478,4.0,1,wall_halo
167.11,235.478,7.0,2,wall_halo
167.11,235.478,10.0,3,wall_halo
167.11,235.478,13.0,4,wall_halo
167.11,235.478,16.0,5,wall_halo
167.11,235.478,19.0,6,wall_halo
162.039,235.233,1.0,0,wall_halo
162.039,235.233,4.0,1,wall_halo
162.039,235.233,7.0,2,wall_halo
162.039,235.233,10.0,3,wall_halo
162.039,235.233,13.0,4,wall_halo
162.039,235.233,16.0,5,wall_halo
162.039,235.233,19.0,6,wall_halo
156.968,234.988,1.0,0,wall_halo
156.968,234.988,4.0,1,wall_halo
156.968,234.988,7.0,2,wall_halo
156.968,234.988,10.0,3,wall_halo
156.968,234.988,13.0,4,wall_halo
156.968,234.988,16.0,5,wall_halo
156.968,234.988,19.0,6,wall_halo
151.897,234.743,1.0,0,wall_halo
151.897,234.743,4.0,1,wall_halo
151.897,234.743,7.0,2,wall_halo
151.897,234.743,10.0,3,wall_halo
151.897,234.743,13.0,4,wall_halo
151.897,234.743,16.0,5,wall_halo
151.897,234.743,19.0,6,wall_halo
181.991,247.391,1.0,0,wall_halo
181.991,247.391,4.0,1,wall_halo
181.991,247.391,7.0,2,wall_halo
181.991,247.391,10.0,3,wall_halo
181.991,247.391,13.0,4,wall_halo
181.991,247.391,16.0,5,wall_halo
181.991,247.391,19.0,6,wall_halo
187.413,247.371,1.0,0,wall_halo
187.413,247.371,4.0,1,wall_halo
187.413,247.371,7.0,2,wall_halo
187.413,247.371,10.0,3,wall_halo
187.413,247.371,13.0,4,wall_halo
187.413,247.371,16.0,5,wall_halo
187.413,247.371,19.0,6,wall_halo
192.835,247.35,1.0,0,wall_halo
192.835,247.35,4.0,1,wall_halo
192.835,247.35,7.0,2,wall_halo
192.835,247.35,10.0,3,wall_halo
192.835,247.35,13.0,4,wall_halo
192.835,247.35,16.0,5,wall_halo
192.835,247.35,19.0,6,wall_halo
198.256,247.33,1.0,0,wall_halo
198.256,247.33,4.0,1,wall_halo
198.256,247.33,7.0,2,wall_halo
198.256,247.33,10.0,3,wall_halo
198.256,247.33,13.0,4,wall_halo
198.256,247.33,16.0,5,wall_halo
198.256,247.33,19.0,6,wall_halo
203.678,247.309,1.0,0,wall_halo
203.678,247.309,4.0,1,wall_halo
203.678,247.309,7.0,2,wall_halo
203.678,247.309,10.0,3,wall_halo
203.678,247.309,13.0,4,wall_halo
203.678,247.309,16.0,5,wall_halo
203.678,247.309,19.0,6,wall_halo
209.1,247.288,1.0,0,wall_halo
209.1,247.288,4.0,1,wall_halo
209.1,247.288,7.0,2,wall_halo
209.1,247.288,10.0,3,wall_halo
209.1,247.288,13.0,4,wall_halo
209.1,247.288,16.0,5,wall_halo
209.1,247.288,19.0,6,wall_halo
214.522,247.268,1.0,0,wall_halo
214.522,247.268,4.0,1,wall_halo
214.522,247.268,7.0,2,wall_halo
214.522,247.268,10.0,3,wall_halo
214.522,247.268,13.0,4,wall_halo
214.522,247.268,16.0,5,wall_halo
214.522,247.268,19.0,6,wall_halo
220.905,248.771,1.0,0,wall_halo
220.905,248.771,4.0,1,wall_halo
220.905,248.771,7.0,2,wall_halo
220.905,248.771,10.0,3,wall_halo
220.905,248.771,13.0,4,wall_halo
220.905,248.771,16.0,5,wall_halo
220.905,248.771,19.0,6,wall_halo
226.025,251.287,1.0,0,wall_halo
226.025,251.287,4.0,1,wall_halo
226.025,251.287,7.0,2,wall_halo
226.025,251.287,10.0,3,wall_halo
226.025,251.287,13.0,4,wall_halo
226.025,251.287,16.0,5,wall_halo
226.025,251.287,19.0,6,wall_halo
231.145,253.803,1.0,0,wall_halo
231.145,253.803,4.0,1,wall_halo
231.145,253.803,7.0,2,wall_halo
231.145,253.803,10.0,3,wall_halo
231.145,253.803,13.0,4,wall_halo
231.145,253.803,16.0,5,wall_halo
231.145,253.803,19.0,6,wall_halo
236.264,256.319,1.0,0,wall_halo
236.264,256.319,4.0,1,wall_halo
236.264,256.319,7.0,2,wall_halo
236.264,256.319,10.0,3,wall_halo
236.264,256.319,13.0,4,wall_halo
236.264,256.319,16.0,5,wall_halo
236.264,256.319,19.0,6,wall_halo
240.235,263.516,1.0,0,wall_halo
240.235,263.516,4.0,1,wall_halo
240.235,263.516,7.0,2,wall_halo
240.235,263.516,10.0,3,wall_halo
240.235,263.516,13.0,4,wall_halo
240.235,263.516,16.0,5,wall_halo
240.235,263.516,19.0,6,wall_halo
240.262,270.924,1.0,0,wall_halo
240.262,270.924,4.0,1,wall_halo
240.262,270.924,7.0,2,wall_halo
240.262,270.924,10.0,3,wall_halo
240.262,270.924,13.0,4,wall_halo
240.262,270.924,16.0,5,wall_halo
240.262,270.924,19.0,6,wall_halo
236.347,277.98,1.0,0,wall_halo
236.347,277.98,4.0,1,wall_halo
236.347,277.98,7.0,2,wall_halo
236.347,277.98,10.0,3,wall_halo
236.347,277.98,13.0,4,wall_halo
236.347,277.98,16.0,5,wall_halo
236.347,277.98,19.0,6,wall_halo
231.503,280.077,1.0,0,wall_halo
231.503,280.077,4.0,1,wall_halo
231.503,280.077,7.0,2,wall_halo
231.503,280.077,10.0,3,wall_halo
231.503,280.077,13.0,4,wall_halo
231.503,280.077,16.0,5,wall_halo
231.503,280.077,19.0,6,wall_halo
226.658,282.175,1.0,0,wall_halo
226.658,282.175,4.0,1,wall_halo
226.658,282.175,7.0,2,wall_halo
226.658,282.175,10.0,3,wall_halo
226.658,282.175,13.0,4,wall_halo
226.658,282.175,16.0,5,wall_halo
226.658,282.175,19.0,6,wall_halo
221.814,284.272,1.0,0,wall_halo
221.814,284.272,4.0,1,wall_halo
221.814,284.272,7.0,2,wall_halo
221.814,284.272,10.0,3,wall_halo
221.814,284.272,13.0,4,wall_halo
221.814,284.272,16.0,5,wall_halo
221.814,284.272,19.0,6,wall_halo
216.97,286.369,1.0,0,wall_halo
216.97,286.369,4.0,1,wall_halo
216.97,286.369,7.0,2,wall_halo
216.97,286.369,10.0,3,wall_halo
216.97,286.369,13.0,4,wall_halo
216.97,286.369,16.0,5,wall_halo
216.97,286.369,19.0,6,wall_halo
210.77,287.635,1.0,0,wall_halo
210.77,287.635,4.0,1,wall_halo
210.77,287.635,7.0,2,wall_halo
210.77,287.635,10.0,3,wall_halo
210.77,287.635,13.0,4,wall_halo
210.77,287.635,16.0,5,wall_halo
210.77,287.635,19.0,6,wall_halo
205.182,287.657,1.0,0,wall_halo
205.182,287.657,4.0,1,wall_halo
205.182,287.657,7.0,2,wall_halo
205.182,287.657,10.0,3,wall_halo
205.182,287.657,13.0,4,wall_halo
205.182,287.657,16.0,5,wall_halo
205.182,287.657,19.0,6,wall_halo
199.594,287.679,1.0,0,wall_halo
199.594,287.679,4.0,1,wall_halo
199.594,287.679,7.0,2,wall_halo
199.594,287.679,10.0,3,wall_halo
199.594,287.679,13.0,4,wall_halo
199.594,287.679,16.0,5,wall_halo
199.594,287.679,19.0,6,wall_halo
194.006,287.701,1.0,0,wall_halo
194.006,287.701,4.0,1,wall_halo
194.006,287.701,7.0,2,wall_halo
194.006,287.701,10.0,3,wall_halo
194.006,287.701,13.0,4,wall_halo
194.006,287.701,16.0,5,wall_halo
194.006,287.701,19.0,6,wall_halo
188.418,287.723,1.0,0,wall_halo
188.418,287.723,4.0,1,wall_halo
188.418,287.723,7.0,2,wall_halo
188.418,287.723,10.0,3,wall_halo
188.418,287.723,13.0,4,wall_halo
188.418,287.723,16.0,5,wall_halo
188.418,287.723,19.0,6,wall_halo
182.831,287.746,1.0,0,wall_halo
182.831,287.746,4.0,1,wall_halo
182.831,287.746,7.0,2,wall_halo
182.831,287.746,10.0,3,wall_halo
182.831,287.746,13.0,4,wall_halo
182.831,287.746,16.0,5,wall_halo
182.831,287.746,19.0,6,wall_halo
177.441,282.555,1.0,0,wall_halo
177.441,282.555,4.0,1,wall_halo
177.441,282.555,7.0,2,wall_halo
177.441,282.555,10.0,3,wall_halo
177.441,282.555,13.0,4,wall_halo
177.441,282.555,16.0,5,wall_halo
177.441,282.555,19.0,6,wall_halo
177.268,276.994,1.0,0,wall_halo
177.268,276.994,4.0,1,wall_halo
177.268,276.994,7.0,2,wall_halo
177.268,276.994,10.0,3,wall_halo
177.268,276.994,13.0,4,wall_halo
177.268,276.994,16.0,5,wall_halo
177.268,276.994,19.0,6,wall_halo
177.094,271.434,1.0,0,wall_halo
177.094,271.434,4.0,1,wall_halo
177.094,271.434,7.0,2,wall_halo
177.094,271.434,10.0,3,wall_halo
177.094,271.434,13.0,4,wall_halo
177.094,271.434,16.0,5,wall_halo
177.094,271.434,19.0,6,wall_halo
176.921,265.873,1.0,0,wall_halo
176.921,265.873,4.0,1,wall_halo
176.921,265.873,7.0,2,wall_halo
176.921,265.873,10.0,3,wall_halo
176.921,265.873,13.0,4,wall_halo
